customer_id,customer_unique_id,first_order_date,city,state,pincode,acquisition_channel
CUST_000343,UID_264345132,2025-02-17,Chandigarh,Chandigarh,160899,Influencer
CUST_000344,UID_759791212,2025-04-01,Mysuru,Karnataka,570387,Influencer
CUST_000345,UID_538301408,2025-03-24,Bengaluru,Karnataka,560119,Meta
CUST_000346,UID_240102165,2025-04-04,Surat,Gujarat,395099,Google
CUST_000347,UID_532658765,2025-11-19,Mumbai,Maharashtra,400138,Google
CUST_000348,UID_391292679,2025-05-31,Nagpur,Maharashtra,440187,Meta
CUST_000349,UID_279083193,2025-04-26,Coimbatore,Tamil Nadu,641974,Influencer
CUST_000350,UID_605072589,2025-03-10,Kolkata,West Bengal,700221,Affiliate
CUST_000351,UID_905271053,2025-10-31,Bengaluru,Karnataka,560773,Organic
CUST_000352,UID_114892671,2025-11-28,Ghaziabad,Uttar Pradesh,201886,Meta
CUST_000353,UID_221423200,2025-02-22,Ranchi,Jharkhand,834655,Meta
CUST_000354,UID_921067503,2025-08-16,Amritsar,Punjab,143297,Meta
CUST_000355,UID_721813508,2025-07-01,Lucknow,Uttar Pradesh,226065,Organic
CUST_000356,UID_315540844,2025-08-04,Lucknow,Uttar Pradesh,226283,Meta
CUST_000357,UID_432267199,2025-10-06,Amritsar,Punjab,143673,Organic
CUST_000358,UID_179651977,2025-08-17,Delhi,Delhi,110827,Affiliate
CUST_000359,UID_697825190,2025-04-04,Coimbatore,Tamil Nadu,641192,Meta
CUST_000360,UID_308964054,2025-10-28,Mysuru,Karnataka,570996,Affiliate
CUST_000361,UID_722032148,2025-05-07,Delhi,Delhi,110045,Google
CUST_000362,UID_605741241,2025-09-17,Ranchi,Jharkhand,834016,Google
CUST_000363,UID_774110842,2025-02-17,Nagpur,Maharashtra,440142,Meta
CUST_000364,UID_324079005,2025-02-21,Amritsar,Punjab,143049,Meta
CUST_000365,UID_994992696,2025-10-20,Nagpur,Maharashtra,440157,Organic
CUST_000366,UID_249347365,2025-06-03,Patna,Bihar,800017,Organic
CUST_000367,UID_260509893,2025-04-05,Lucknow,Uttar Pradesh,226907,
CUST_000368,UID_761496474,2025-06-20,Noida,Uttar Pradesh,201646,Meta
CUST_000369,UID_449535515,2025-05-06,Ghaziabad,Uttar Pradesh,201450,Organic
CUST_000370,UID_762699685,2025-02-20,Coimbatore,Tamil Nadu,641350,Organic
CUST_000371,UID_616994391,2025-04-15,Ghaziabad,Uttar Pradesh,201029,Google
CUST_000372,UID_462608992,2025-09-20,Coimbatore,Tamil Nadu,641771,Meta
CUST_000373,UID_294512020,2025-02-18,Coimbatore,Tamil Nadu,641974,Organic
CUST_000374,UID_745551000,2025-09-18,Ahmedabad,Gujarat,380904,Influencer
CUST_000375,UID_597173097,2025-10-01,Lucknow,Uttar Pradesh,226065,Influencer
CUST_000376,UID_904829022,2025-06-03,Patna,Bihar,800032,
CUST_000377,UID_479107390,2025-04-12,Ahmedabad,Gujarat,380686,
CUST_000378,UID_338894182,2025-07-03,Bengaluru,Karnataka,560743,Organic
CUST_000379,UID_146102000,2025-02-05,Chandigarh,Chandigarh,160854,Google
CUST_000380,UID_343843511,2025-06-15,Ranchi,Jharkhand,834610,Google
CUST_000381,UID_754022633,2025-04-02,Kochi,Kerala,682591,Meta
CUST_000382,UID_358247068,2025-08-17,Chandigarh,Chandigarh,160245,Organic
CUST_000383,UID_293354863,2025-01-17,Mysuru,Karnataka,570778,Organic
CUST_000384,UID_934605867,2025-03-06,Bengaluru,Karnataka,560119,Google
CUST_000385,UID_911665226,2025-11-05,Kochi,Kerala,682012,Organic
CUST_000386,UID_827154968,2025-09-22,Kolkata,West Bengal,700815,Google
CUST_000387,UID_759948071,2025-04-08,Dehradun,Uttarakhand,248274,Google
CUST_000388,UID_107432155,2025-04-30,Gurugram,Haryana,122036,Meta
CUST_000389,UID_138753641,2025-03-09,Nagpur,Maharashtra,440518,Meta
CUST_000390,UID_499105403,2025-12-02,Chandigarh,Chandigarh,160478,Google
CUST_000391,UID_217086631,2025-09-13,Indore,Madhya Pradesh,452955,Affiliate
CUST_000392,UID_594139779,2025-02-05,Gurugram,Haryana,122066,Affiliate
CUST_000393,UID_959058756,2025-06-15,Mysuru,Karnataka,570620,Influencer
CUST_000394,UID_851528368,2025-05-26,Patna,Bihar,800799,Google
CUST_000395,UID_596552607,2025-05-23,Lucknow,Uttar Pradesh,226456,Organic
CUST_000396,UID_619970516,2025-05-10,Pune,Maharashtra,411506,Affiliate
CUST_000397,UID_156326572,2025-02-19,Chandigarh,Chandigarh,160057,Meta
CUST_000398,UID_101824731,2025-03-18,Chandigarh,Chandigarh,160117,Google
CUST_000399,UID_384256503,2025-10-29,Kolkata,West Bengal,700973,Google
CUST_000400,UID_833420899,2025-10-03,Ahmedabad,Gujarat,380513,Influencer
CUST_000401,UID_105335501,2025-07-01,Indore,Madhya Pradesh,452737,Organic
CUST_000402,UID_331749540,2025-04-18,Vadodara,Gujarat,390294,Affiliate
CUST_000403,UID_189462392,2025-11-06,Gurugram,Haryana,122457,Meta
CUST_000404,UID_186238484,2025-01-15,Mysuru,Karnataka,570387,Meta
CUST_000405,UID_715441118,2025-01-28,Kochi,Kerala,682358,Google
CUST_000406,UID_140329480,2025-03-13,Dehradun,Uttarakhand,248665,Meta
CUST_000407,UID_941400749,2025-06-03,Jaipur,Rajasthan,302231,Affiliate
CUST_000408,UID_630925383,2025-07-03,Chandigarh,Chandigarh,160042,Organic
CUST_000409,UID_400913235,2025-04-13,Vadodara,Gujarat,390527,Organic
CUST_000410,UID_165645296,2025-07-31,Mumbai,Maharashtra,400469,Meta
CUST_000411,UID_324611677,2025-05-31,Kolkata,West Bengal,700033,Influencer
CUST_000412,UID_254263893,2025-02-05,Mumbai,Maharashtra,400281,Affiliate
CUST_000413,UID_959108454,2025-06-26,Patna,Bihar,800423,Influencer
CUST_000414,UID_287705904,2025-10-29,Surat,Gujarat,395535,Google
CUST_000415,UID_923613430,2025-08-21,Kolkata,West Bengal,700597,Organic
CUST_000416,UID_965898429,2025-02-28,Bhubaneswar,Odisha,751634,Google
CUST_000417,UID_707059537,2025-01-30,Patna,Bihar,800581,Meta
CUST_000418,UID_484597845,2025-05-18,Noida,Uttar Pradesh,201225,Influencer
CUST_000419,UID_810717115,2025-04-04,Bhopal,Madhya Pradesh,462323,Meta
CUST_000420,UID_323809341,2025-05-16,Indore,Madhya Pradesh,452707,Meta
CUST_000421,UID_831889245,2025-07-22,Chennai,Tamil Nadu,600547,Affiliate
CUST_000422,UID_602721194,2025-01-18,Ghaziabad,Uttar Pradesh,201638,Organic
CUST_000423,UID_109393356,2025-08-03,Mysuru,Karnataka,570011,Google
CUST_000424,UID_658551811,2025-10-28,Kolkata,West Bengal,700582,Meta
CUST_000425,UID_108462169,2025-02-18,Hyderabad,Telangana,500599,Influencer
CUST_000426,UID_990109094,2025-05-23,Siliguri,West Bengal,734053,Google
CUST_000427,UID_238830255,2025-08-15,Mumbai,Maharashtra,400732,Google
CUST_000428,UID_574684119,2025-10-21,Kochi,Kerala,682546,Meta
CUST_000429,UID_403008003,2025-05-03,Vadodara,Gujarat,390166,Google
CUST_000430,UID_709903537,2025-02-06,Patna,Bihar,800220,Google
CUST_000431,UID_124127992,2025-10-30,Ahmedabad,Gujarat,380152,Meta
CUST_000432,UID_121641266,2025-03-18,Lucknow,Uttar Pradesh,226862,Google
CUST_000433,UID_829694104,2025-07-15,Chennai,Tamil Nadu,600998,Influencer
CUST_000434,UID_353978063,2025-08-31,Chandigarh,Chandigarh,160087,Meta
CUST_000435,UID_914459608,2025-03-04,Bhubaneswar,Odisha,751371,Meta
CUST_000436,UID_634824924,2025-10-03,Bengaluru,Karnataka,560149,Influencer
CUST_000437,UID_572043247,2025-10-06,Nagpur,Maharashtra,440721,Organic
CUST_000438,UID_468285880,2025-10-09,Mumbai,Maharashtra,400935,Google
CUST_000439,UID_434542661,2025-10-19,Patna,Bihar,800596,Organic
CUST_000440,UID_302463384,2025-07-08,Coimbatore,Tamil Nadu,641162,Meta
CUST_000441,UID_732120930,2025-11-13,Dehradun,Uttarakhand,248898,Organic
CUST_000442,UID_391159327,2025-05-10,Siliguri,West Bengal,734226,Influencer
CUST_000443,UID_909024191,2025-03-06,Indore,Madhya Pradesh,452504,Google
CUST_000444,UID_543289142,2025-03-16,Gurugram,Haryana,122284,Influencer
CUST_000445,UID_330481450,2025-10-29,Patna,Bihar,800438,Google
CUST_000446,UID_306607043,2025-07-10,Chandigarh,Chandigarh,160899,Meta
CUST_000447,UID_271817880,2025-03-07,Ranchi,Jharkhand,834234,Meta
CUST_000448,UID_874982342,2025-07-27,Ahmedabad,Gujarat,380107,Meta
CUST_000449,UID_379713121,2025-09-29,Delhi,Delhi,110842,
CUST_000450,UID_367843921,2025-08-13,Vadodara,Gujarat,390730,Affiliate
CUST_000451,UID_450604366,2025-10-17,Amritsar,Punjab,143861,Meta
CUST_000452,UID_734425156,2025-11-27,Gurugram,Haryana,122427,Google
CUST_000453,UID_743273060,2025-02-19,Bhopal,Madhya Pradesh,462323,Affiliate
CUST_000454,UID_415107571,2025-03-27,Coimbatore,Tamil Nadu,641380,Google
CUST_000455,UID_548385724,2025-04-29,Jaipur,Rajasthan,302840,Influencer
CUST_000456,UID_191210742,2025-04-06,Mysuru,Karnataka,570560,Meta
CUST_000457,UID_706441106,2025-09-22,Delhi,Delhi,110466,Meta
CUST_000458,UID_292394760,2025-03-19,Kochi,Kerala,682967,Meta
CUST_000459,UID_275891876,2025-03-12,Gurugram,Haryana,122066,
CUST_000460,UID_723077305,2025-10-10,Nagpur,Maharashtra,440751,Affiliate
CUST_000461,UID_567533243,2025-06-01,Delhi,Delhi,110857,Organic
CUST_000462,UID_155525292,2025-05-14,Gurugram,Haryana,122878,Google
CUST_000463,UID_615302623,2025-04-26,Hyderabad,Telangana,500554,Google
CUST_000464,UID_736335379,2025-12-07,Guwahati,Assam,781445,Influencer
CUST_000465,UID_267756835,2025-08-14,Bengaluru,Karnataka,560946,Google
CUST_000466,UID_500159494,2025-10-09,Bengaluru,Karnataka,560382,Google
CUST_000467,UID_826902220,2025-03-07,Vadodara,Gujarat,390121,Meta
CUST_000468,UID_392217326,2025-11-01,Patna,Bihar,800581,Organic
CUST_000469,UID_181194598,2025-10-26,Hyderabad,Telangana,500990,Meta
CUST_000470,UID_932777061,2025-10-26,Mysuru,Karnataka,570154,Google
CUST_000471,UID_188458525,2025-01-28,Siliguri,West Bengal,734053,Organic
CUST_000472,UID_324730651,2025-06-28,Gurugram,Haryana,122224,Organic
CUST_000473,UID_776310699,2025-07-26,Pune,Maharashtra,411085,Meta
CUST_000474,UID_688846566,2025-05-01,Bengaluru,Karnataka,560164,Google
CUST_000475,UID_311703488,2025-10-15,Pune,Maharashtra,411942,Google
CUST_000476,UID_169378446,2025-05-29,Nagpur,Maharashtra,440142,Meta
CUST_000477,UID_106953037,2025-10-22,Gurugram,Haryana,122630,Meta
CUST_000478,UID_932109047,2025-11-10,Delhi,Delhi,110218,Google
CUST_000479,UID_524963417,2025-10-01,Lucknow,Uttar Pradesh,226704,Meta
CUST_000480,UID_274871756,2025-02-20,Kolkata,West Bengal,700815,Organic
CUST_000481,UID_411991356,2025-12-14,Bengaluru,Karnataka,560525,Organic
CUST_000482,UID_379377194,2025-06-09,Ranchi,Jharkhand,834016,Affiliate
CUST_000483,UID_241071682,2025-08-19,Bhubaneswar,Odisha,751386,Organic
CUST_000484,UID_488719246,2025-05-15,Bengaluru,Karnataka,560931,Influencer
CUST_000485,UID_690331482,2025-11-27,Patna,Bihar,800438,Affiliate
CUST_000486,UID_525345809,2025-02-02,Siliguri,West Bengal,734241,Google
CUST_000487,UID_677288272,2025-03-03,Chennai,Tamil Nadu,600938,Meta
CUST_000488,UID_973189337,2025-03-26,Bhubaneswar,Odisha,751416,Meta
CUST_000489,UID_209703575,2025-08-19,Kochi,Kerala,682170,Organic
CUST_000490,UID_764978912,2025-03-24,Bengaluru,Karnataka,560322,
CUST_000491,UID_306821203,2025-02-19,Chennai,Tamil Nadu,600359,Meta
CUST_000492,UID_117123129,2025-04-09,Mysuru,Karnataka,570966,Meta
CUST_000493,UID_428481386,2025-07-08,Mumbai,Maharashtra,400281,Meta
CUST_000494,UID_454163719,2025-01-27,Coimbatore,Tamil Nadu,641613,Meta
CUST_000495,UID_991035912,2025-04-20,Pune,Maharashtra,411724,Affiliate
CUST_000496,UID_409957956,2025-04-17,Vadodara,Gujarat,390700,Meta
CUST_000497,UID_791731506,2025-07-14,Delhi,Delhi,110466,Meta
CUST_000498,UID_941555349,2025-12-16,Bhubaneswar,Odisha,751010,
CUST_000499,UID_403448802,2025-04-03,Bengaluru,Karnataka,560585,Influencer
CUST_000500,UID_968894038,2025-10-18,Mumbai,Maharashtra,400920,Affiliate
CUST_000501,UID_509438897,2025-03-19,Mysuru,Karnataka,570778,Influencer
CUST_000502,UID_442298746,2025-06-28,Bhubaneswar,Odisha,751807,Google
CUST_000503,UID_587323613,2025-04-12,Coimbatore,Tamil Nadu,641786,Meta
CUST_000504,UID_949857206,2025-05-20,Bengaluru,Karnataka,560773,Influencer
CUST_000505,UID_143741311,2025-04-14,Surat,Gujarat,395302,Google
CUST_000506,UID_762557932,2025-12-03,Bengaluru,Karnataka,560743,Meta
CUST_000507,UID_457144167,2025-07-09,Mumbai,Maharashtra,400281,Organic
CUST_000508,UID_593059835,2025-10-10,Hyderabad,Telangana,500554,Meta
CUST_000509,UID_919128443,2025-04-26,Jaipur,Rajasthan,302840,
CUST_000510,UID_640626901,2025-05-31,Ranchi,Jharkhand,834189,Organic
CUST_000511,UID_477067808,2025-09-18,Mumbai,Maharashtra,400935,Meta
CUST_000512,UID_975529464,2025-09-08,Guwahati,Assam,781385,Meta
CUST_000513,UID_644764681,2025-08-17,Ranchi,Jharkhand,834655,Organic
CUST_000514,UID_237611394,2025-02-09,Ghaziabad,Uttar Pradesh,201014,Meta
CUST_000515,UID_412412925,2025-01-27,Gurugram,Haryana,122081,Affiliate
CUST_000516,UID_746263232,2025-08-08,Indore,Madhya Pradesh,452722,Meta
CUST_000517,UID_478914733,2025-03-14,Ahmedabad,Gujarat,380716,Google
CUST_000518,UID_251786597,2025-07-16,Dehradun,Uttarakhand,248477,Influencer
CUST_000519,UID_986229443,2025-01-10,Hyderabad,Telangana,500569,Meta
CUST_000520,UID_278202383,2025-07-04,Hyderabad,Telangana,500366,Influencer
CUST_000521,UID_443118047,2025-08-08,Kochi,Kerala,682779,Influencer
CUST_000522,UID_200486014,2025-07-28,Jaipur,Rajasthan,302058,Meta
CUST_000523,UID_633077200,2025-06-03,Patna,Bihar,800814,Google
CUST_000524,UID_491833306,2025-09-12,Pune,Maharashtra,411333,Meta
CUST_000525,UID_933859004,2025-08-16,Chandigarh,Chandigarh,160275,Affiliate
CUST_000526,UID_252319288,2025-02-16,Pune,Maharashtra,411897,Affiliate
CUST_000527,UID_341924190,2025-03-17,Ahmedabad,Gujarat,380686,Google
CUST_000528,UID_716347143,2025-02-13,Dehradun,Uttarakhand,248883,Affiliate
CUST_000529,UID_728133179,2025-09-18,Amritsar,Punjab,143658,Meta
CUST_000530,UID_424609778,2025-02-10,Kochi,Kerala,682952,Organic
CUST_000531,UID_929617677,2025-03-12,Chennai,Tamil Nadu,600998,Meta
CUST_000532,UID_650569351,2025-08-12,Mumbai,Maharashtra,400469,Meta
CUST_000533,UID_773749493,2025-11-10,Vadodara,Gujarat,390527,Google
CUST_000534,UID_582205849,2025-01-14,Nagpur,Maharashtra,440375,Google
CUST_000535,UID_523726114,2025-11-29,Chennai,Tamil Nadu,600998,Meta
CUST_000536,UID_591069544,2025-11-24,Kolkata,West Bengal,700770,Google
CUST_000537,UID_860481451,2025-05-11,Chandigarh,Chandigarh,160854,Affiliate
CUST_000538,UID_114649392,2025-03-29,Chennai,Tamil Nadu,600953,Influencer
CUST_000539,UID_190736960,2025-03-18,Mumbai,Maharashtra,400905,Google
CUST_000540,UID_527192905,2025-10-05,Kolkata,West Bengal,700033,Google
CUST_000541,UID_622989103,2025-11-27,Pune,Maharashtra,411085,Influencer
CUST_000542,UID_261640737,2025-08-20,Amritsar,Punjab,143861,Organic
CUST_000543,UID_644619669,2025-02-06,Bhopal,Madhya Pradesh,462323,Google
CUST_000544,UID_122025670,2025-03-06,Bengaluru,Karnataka,560585,Meta
CUST_000545,UID_321419002,2025-06-09,Mysuru,Karnataka,570154,Affiliate
CUST_000546,UID_144659193,2025-02-22,Bhubaneswar,Odisha,751995,Google
CUST_000547,UID_670273217,2025-05-04,Ghaziabad,Uttar Pradesh,201623,Meta
CUST_000548,UID_581679065,2025-08-07,Noida,Uttar Pradesh,201819,Influencer
CUST_000549,UID_608797571,2025-02-02,Kochi,Kerala,682809,Organic
CUST_000550,UID_562309343,2025-08-20,Noida,Uttar Pradesh,201007,Influencer
CUST_000551,UID_688250582,2025-03-19,Mumbai,Maharashtra,400687,Meta
CUST_000552,UID_694063192,2025-10-26,Hyderabad,Telangana,500802,Affiliate
CUST_000553,UID_291635866,2025-05-06,Coimbatore,Tamil Nadu,641192,Influencer
CUST_000554,UID_718518734,2025-05-04,Bhubaneswar,Odisha,751371,Organic
CUST_000555,UID_261679025,2025-07-31,Delhi,Delhi,110436,Affiliate
CUST_000556,UID_119281309,2025-10-07,Gurugram,Haryana,122096,Google
CUST_000557,UID_980124299,2025-01-10,Pune,Maharashtra,411100,Google
CUST_000558,UID_202319645,2025-04-04,Hyderabad,Telangana,500772,Organic
CUST_000559,UID_372825562,2025-06-17,Coimbatore,Tamil Nadu,641786,Organic
CUST_000560,UID_999467726,2025-10-24,Ghaziabad,Uttar Pradesh,201465,Organic
CUST_000561,UID_877801809,2025-09-08,Bhubaneswar,Odisha,751980,Affiliate
CUST_000562,UID_747979095,2025-08-31,Kochi,Kerala,682403,Google
CUST_000563,UID_269290890,2025-05-13,Nagpur,Maharashtra,440187,Google
CUST_000564,UID_666390013,2025-12-05,Hyderabad,Telangana,500742,Google
CUST_000565,UID_849552900,2025-07-24,Jaipur,Rajasthan,302291,
CUST_000566,UID_405805145,2025-04-24,Gurugram,Haryana,122284,Organic
CUST_000567,UID_333284375,2025-02-05,Lucknow,Uttar Pradesh,226892,Affiliate
CUST_000568,UID_881022791,2025-03-29,Bengaluru,Karnataka,560946,Affiliate
CUST_000569,UID_218330682,2025-10-20,Gurugram,Haryana,122457,Google
CUST_000570,UID_531142660,2025-10-29,Kochi,Kerala,682403,Meta
CUST_000571,UID_749695599,2025-01-21,Ranchi,Jharkhand,834798,Organic
CUST_000572,UID_738899720,2025-01-26,Surat,Gujarat,395347,Organic
CUST_000573,UID_932435273,2025-02-28,Kolkata,West Bengal,700830,Meta
CUST_000574,UID_543839168,2025-03-28,Chennai,Tamil Nadu,600577,Meta
CUST_000575,UID_290954459,2025-02-03,Bhubaneswar,Odisha,751792,Influencer
CUST_000576,UID_170051378,2025-02-04,Vadodara,Gujarat,390933,Google
CUST_000577,UID_933121684,2025-12-01,Dehradun,Uttarakhand,248259,Affiliate
CUST_000578,UID_999126138,2025-08-10,Ghaziabad,Uttar Pradesh,201886,Meta
CUST_000579,UID_686001372,2025-05-10,Bhubaneswar,Odisha,751792,Affiliate
CUST_000580,UID_113999842,2025-03-10,Vadodara,Gujarat,390294,Organic
CUST_000581,UID_896425359,2025-02-11,Bhopal,Madhya Pradesh,462165,Organic
CUST_000582,UID_545857658,2025-03-05,Delhi,Delhi,110451,Organic
CUST_000583,UID_310416169,2025-03-01,Gurugram,Haryana,122269,Google
CUST_000584,UID_798519121,2025-03-01,Ahmedabad,Gujarat,380280,
CUST_000585,UID_637277719,2025-04-13,Surat,Gujarat,395941,Meta
CUST_000586,UID_762202326,2025-02-08,Vadodara,Gujarat,390339,Google
CUST_000587,UID_665244735,2025-05-09,Bhopal,Madhya Pradesh,462165,Affiliate
CUST_000588,UID_382414560,2025-02-27,Ahmedabad,Gujarat,380340,Influencer
CUST_000589,UID_167264688,2025-08-26,Vadodara,Gujarat,390106,Affiliate
CUST_000590,UID_210842989,2025-06-30,Surat,Gujarat,395099,Influencer
CUST_000591,UID_313164502,2025-08-01,Patna,Bihar,800844,Organic
CUST_000592,UID_791732193,2025-01-25,Coimbatore,Tamil Nadu,641786,Affiliate
CUST_000593,UID_184742586,2025-08-02,Mumbai,Maharashtra,400296,Organic
CUST_000594,UID_214373600,2025-03-01,Surat,Gujarat,395505,Meta
CUST_000595,UID_981078724,2025-04-13,Bhopal,Madhya Pradesh,462353,Organic
CUST_000596,UID_460357219,2025-10-02,Indore,Madhya Pradesh,452955,Meta
CUST_000597,UID_215004605,2025-02-15,Noida,Uttar Pradesh,201007,Meta
CUST_000598,UID_970473450,2025-03-02,Dehradun,Uttarakhand,248898,Organic
CUST_000599,UID_553720827,2025-10-20,Kochi,Kerala,682215,Affiliate
CUST_000600,UID_201440954,2025-04-24,Amritsar,Punjab,143470,Meta
CUST_000601,UID_664824933,2025-06-21,Amritsar,Punjab,143470,Organic
CUST_000602,UID_876007308,2025-06-08,Kochi,Kerala,682606,Google
CUST_000603,UID_968910095,2025-04-29,Bengaluru,Karnataka,560322,Influencer
CUST_000604,UID_617167156,2025-03-15,Dehradun,Uttarakhand,248086,Organic
CUST_000605,UID_949810723,2025-06-25,Bhubaneswar,Odisha,751401,Organic
CUST_000606,UID_848553091,2025-01-13,Chennai,Tamil Nadu,600186,Google
CUST_000607,UID_670630561,2025-11-04,Mumbai,Maharashtra,400672,Google
CUST_000608,UID_791953449,2025-12-09,Chandigarh,Chandigarh,160275,Google
CUST_000609,UID_578210429,2025-02-28,Ranchi,Jharkhand,834798,Organic
CUST_000610,UID_757730439,2025-12-18,Pune,Maharashtra,411130,Google
CUST_000611,UID_625895624,2025-03-09,Pune,Maharashtra,411318,Google
CUST_000612,UID_334168278,2025-02-17,Bhubaneswar,Odisha,751604,Organic
CUST_000613,UID_535667308,2025-04-01,Jaipur,Rajasthan,302058,Meta
CUST_000614,UID_941543462,2025-02-12,Ranchi,Jharkhand,834798,Meta
CUST_000615,UID_858440957,2025-03-22,Bhubaneswar,Odisha,751837,Meta
CUST_000616,UID_679281492,2025-02-16,Coimbatore,Tamil Nadu,641395,Influencer
CUST_000617,UID_389716713,2025-10-12,Amritsar,Punjab,143673,Influencer
CUST_000618,UID_281875706,2025-07-06,Kochi,Kerala,682170,Meta
CUST_000619,UID_357005856,2025-08-21,Mysuru,Karnataka,570808,Organic
CUST_000620,UID_375437826,2025-04-16,Bengaluru,Karnataka,560773,Google
CUST_000621,UID_965485948,2025-06-01,Guwahati,Assam,781415,Google
CUST_000622,UID_579745905,2025-07-31,Bhubaneswar,Odisha,751589,Google
CUST_000623,UID_451780784,2025-02-02,Noida,Uttar Pradesh,201458,Google
CUST_000624,UID_432076805,2025-09-23,Delhi,Delhi,110451,Organic
CUST_000625,UID_677298240,2025-08-22,Indore,Madhya Pradesh,452143,Meta
CUST_000626,UID_371843205,2025-08-24,Patna,Bihar,800378,Meta
CUST_000627,UID_964736203,2025-04-08,Chandigarh,Chandigarh,160478,Google
CUST_000628,UID_990658891,2025-07-12,Patna,Bihar,800220,Meta
CUST_000629,UID_101491146,2025-07-11,Nagpur,Maharashtra,440984,Affiliate
CUST_000630,UID_352727541,2025-04-10,Bengaluru,Karnataka,560758,Google
CUST_000631,UID_399376942,2025-06-01,Patna,Bihar,800799,Meta
CUST_000632,UID_706865788,2025-04-26,Pune,Maharashtra,411912,Google
CUST_000633,UID_855635700,2025-02-14,Nagpur,Maharashtra,440924,Meta
CUST_000634,UID_209349676,2025-01-18,Pune,Maharashtra,411476,Organic
CUST_000635,UID_236081077,2025-05-23,Bhopal,Madhya Pradesh,462556,
CUST_000636,UID_707411026,2025-09-14,Indore,Madhya Pradesh,452173,Organic
CUST_000637,UID_418055736,2025-07-05,Patna,Bihar,800438,Google
CUST_000638,UID_728830932,2025-06-15,Ghaziabad,Uttar Pradesh,201059,Influencer
CUST_000639,UID_100938985,2025-10-24,Noida,Uttar Pradesh,201210,Meta
CUST_000640,UID_571031129,2025-06-26,Bhopal,Madhya Pradesh,462180,Google
CUST_000641,UID_120819453,2025-04-07,Chennai,Tamil Nadu,600359,Affiliate
CUST_000642,UID_231417091,2025-03-30,Indore,Madhya Pradesh,452519,Google
CUST_000643,UID_260139353,2025-04-07,Ghaziabad,Uttar Pradesh,201683,Affiliate
CUST_000644,UID_191676749,2025-11-19,Dehradun,Uttarakhand,248913,Organic
CUST_000645,UID_298413192,2025-01-14,Ahmedabad,Gujarat,380934,Google
CUST_000646,UID_540756408,2025-08-14,Lucknow,Uttar Pradesh,226456,Organic
CUST_000647,UID_655791701,2025-01-13,Chennai,Tamil Nadu,600201,Affiliate
